Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Product Category,Product Department,Storage Cost
"Mio ALPHA Heart Rate Monitor/Sport Watch",2015-01-01 00:00:00.000,0,0.32673,"Kids' Golf Clubs","Outdoors",0
"GolfBuddy VT3 GPS Watch",2015-01-01 00:00:00.000,0,1.77747,"Kids' Golf Clubs","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-12-01 00:00:00.000,0,1.39674,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-12-01 00:00:00.000,0,1.29098,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-12-01 00:00:00.000,0,0.73373,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-12-01 00:00:00.000,0,0.89532,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-12-01 00:00:00.000,0,0.95654,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-12-01 00:00:00.000,0,0.61532,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-12-01 00:00:00.000,0,1.37169,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-11-01 00:00:00.000,0,1.62205,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-11-01 00:00:00.000,0,1.61228,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-11-01 00:00:00.000,0,0.37946,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-11-01 00:00:00.000,0,1.55828,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-11-01 00:00:00.000,0,0.23332,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-11-01 00:00:00.000,0,0.77099,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-11-01 00:00:00.000,0,0.99194,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-10-01 00:00:00.000,0,0.75891,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-10-01 00:00:00.000,0,2.14677,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-10-01 00:00:00.000,0,0.14176,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-10-01 00:00:00.000,0,1.52002,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-10-01 00:00:00.000,0,1.47356,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-10-01 00:00:00.000,0,1.37731,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-10-01 00:00:00.000,0,2.32454,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-09-01 00:00:00.000,0,1.71882,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-09-01 00:00:00.000,0,2.18041,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-09-01 00:00:00.000,0,0.12471,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-09-01 00:00:00.000,0,2.07193,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-08-01 00:00:00.000,0,2.16373,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-08-01 00:00:00.000,0,1.75778,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-08-01 00:00:00.000,0,1.68243,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-08-01 00:00:00.000,0,0.89685,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-07-01 00:00:00.000,0,1.41717,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-07-01 00:00:00.000,0,1.33737,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-07-01 00:00:00.000,0,1.77729,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-07-01 00:00:00.000,0,1.47983,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-07-01 00:00:00.000,0,2.00221,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-07-01 00:00:00.000,0,1.77712,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-06-01 00:00:00.000,0,0.37121,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-06-01 00:00:00.000,0,1.72732,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-06-01 00:00:00.000,0,1.76056,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-06-01 00:00:00.000,0,1.69131,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-06-01 00:00:00.000,0,1.15274,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-05-01 00:00:00.000,0,2.18438,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2017-05-01 00:00:00.000,0,1.24046,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-05-01 00:00:00.000,0,0.90656,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-05-01 00:00:00.000,0,1.80667,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-05-01 00:00:00.000,0,0.80747,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-04-01 00:00:00.000,0,1.89356,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-04-01 00:00:00.000,0,2.01232,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-04-01 00:00:00.000,0,1.06547,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-03-01 00:00:00.000,0,1.27134,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-03-01 00:00:00.000,0,2.13051,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2017-02-01 00:00:00.000,0,1.33091,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-02-01 00:00:00.000,0,1.26168,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-02-01 00:00:00.000,0,0.85567,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-02-01 00:00:00.000,0,1.07664,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-02-01 00:00:00.000,0,0.8895,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-02-01 00:00:00.000,0,2.25092,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2017-01-01 00:00:00.000,0,0.31474,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2017-01-01 00:00:00.000,0,1.75165,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2017-01-01 00:00:00.000,0,0.74314,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2017-01-01 00:00:00.000,0,0.98486,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2017-01-01 00:00:00.000,0,0.33304,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2016-12-01 00:00:00.000,0,0.90794,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2016-12-01 00:00:00.000,0,1.2093,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2016-12-01 00:00:00.000,0,1.65921,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-12-01 00:00:00.000,0,1.65084,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-12-01 00:00:00.000,0,0.54514,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-12-01 00:00:00.000,0,1.12593,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-12-01 00:00:00.000,0,2.2673,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2016-11-01 00:00:00.000,0,0.13183,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2016-11-01 00:00:00.000,0,1.69494,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-11-01 00:00:00.000,0,0.30276,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-11-01 00:00:00.000,0,0.46954,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-11-01 00:00:00.000,0,1.54649,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-11-01 00:00:00.000,0,1.80471,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2016-10-01 00:00:00.000,0,1.3691,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-10-01 00:00:00.000,0,1.89209,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-10-01 00:00:00.000,0,1.78792,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-10-01 00:00:00.000,0,2.04571,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-10-01 00:00:00.000,0,1.0763,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2016-09-01 00:00:00.000,0,1.08731,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2016-09-01 00:00:00.000,0,0.97695,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-09-01 00:00:00.000,0,1.09866,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-09-01 00:00:00.000,0,1.95283,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-09-01 00:00:00.000,0,0.64653,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-09-01 00:00:00.000,0,0.76058,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2016-08-01 00:00:00.000,0,1.41176,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2016-08-01 00:00:00.000,0,1.69271,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-08-01 00:00:00.000,0,0.44664,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-08-01 00:00:00.000,0,1.05997,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-08-01 00:00:00.000,0,1.51023,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-08-01 00:00:00.000,0,0.34717,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-07-01 00:00:00.000,0,1.53167,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-07-01 00:00:00.000,0,2.23763,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-07-01 00:00:00.000,0,1.14023,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-07-01 00:00:00.000,0,2.0312,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-06-01 00:00:00.000,0,1.40155,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-06-01 00:00:00.000,0,0.18,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-06-01 00:00:00.000,0,0.31841,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-06-01 00:00:00.000,0,2.34453,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-05-01 00:00:00.000,0,0.64534,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-05-01 00:00:00.000,0,0.31111,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-05-01 00:00:00.000,0,0.62707,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-05-01 00:00:00.000,0,0.96956,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2016-04-01 00:00:00.000,0,0.33661,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-04-01 00:00:00.000,0,0.34847,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-04-01 00:00:00.000,0,0.74176,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-04-01 00:00:00.000,0,1.0586,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-04-01 00:00:00.000,0,1.34606,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-03-01 00:00:00.000,0,0.38311,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-03-01 00:00:00.000,0,1.66804,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-03-01 00:00:00.000,0,1.19884,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-03-01 00:00:00.000,0,2.04673,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2016-02-01 00:00:00.000,0,0.10306,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-02-01 00:00:00.000,0,0.17798,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-02-01 00:00:00.000,0,0.43518,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-02-01 00:00:00.000,0,2.32131,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-02-01 00:00:00.000,0,1.47182,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2016-01-01 00:00:00.000,0,2.13249,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2016-01-01 00:00:00.000,0,1.10912,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2016-01-01 00:00:00.000,0,2.08601,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2016-01-01 00:00:00.000,0,1.282,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2016-01-01 00:00:00.000,0,2.15471,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2015-12-01 00:00:00.000,0,0.9037,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2015-12-01 00:00:00.000,0,0.10415,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-12-01 00:00:00.000,0,1.95394,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-12-01 00:00:00.000,0,2.28869,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-12-01 00:00:00.000,0,1.35241,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-12-01 00:00:00.000,0,1.53482,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2015-11-01 00:00:00.000,0,1.36168,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-11-01 00:00:00.000,0,1.18541,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-11-01 00:00:00.000,0,1.51252,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-11-01 00:00:00.000,0,0.16459,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-11-01 00:00:00.000,0,0.84977,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2015-10-01 00:00:00.000,0,1.95364,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-10-01 00:00:00.000,0,2.18963,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-10-01 00:00:00.000,0,0.29696,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-10-01 00:00:00.000,0,0.86655,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-10-01 00:00:00.000,0,2.26671,"Golf Gloves","Outdoors",0
"Clicgear Rovic Cooler Bag",2015-09-01 00:00:00.000,0,1.40944,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-09-01 00:00:00.000,0,0.53561,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-09-01 00:00:00.000,0,0.41542,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-09-01 00:00:00.000,0,0.15064,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-09-01 00:00:00.000,0,0.13422,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-08-01 00:00:00.000,0,1.897,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-08-01 00:00:00.000,0,1.44344,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-08-01 00:00:00.000,0,0.18191,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-08-01 00:00:00.000,0,0.71883,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2015-07-01 00:00:00.000,0,2.30501,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-07-01 00:00:00.000,0,1.74551,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-07-01 00:00:00.000,0,0.27289,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-07-01 00:00:00.000,0,0.4228,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-07-01 00:00:00.000,0,2.23045,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-06-01 00:00:00.000,0,1.37769,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-06-01 00:00:00.000,0,0.72184,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-06-01 00:00:00.000,0,1.84444,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-06-01 00:00:00.000,0,2.23751,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-05-01 00:00:00.000,0,0.89915,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-05-01 00:00:00.000,0,0.44346,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-05-01 00:00:00.000,0,1.01889,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-04-01 00:00:00.000,0,1.72616,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-04-01 00:00:00.000,0,0.3872,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-04-01 00:00:00.000,0,0.50327,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-04-01 00:00:00.000,0,2.29906,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2015-03-01 00:00:00.000,0,0.38985,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-03-01 00:00:00.000,0,1.55745,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-03-01 00:00:00.000,0,2.09864,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-03-01 00:00:00.000,0,0.41094,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-03-01 00:00:00.000,0,0.5967,"Golf Gloves","Outdoors",0
"Bag Boy Beverage Holder",2015-02-01 00:00:00.000,0,0.89859,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-02-01 00:00:00.000,0,1.12612,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-02-01 00:00:00.000,0,0.88751,"Golf Gloves","Outdoors",0
"Titleist Club Glove Travel Cover",2015-02-01 00:00:00.000,0,0.14489,"Golf Gloves","Outdoors",0
"Clicgear 8.0 Shoe Brush",2015-01-01 00:00:00.000,0,0.98187,"Golf Gloves","Outdoors",0
"Bag Boy M330 Push Cart",2015-01-01 00:00:00.000,0,1.34702,"Golf Gloves","Outdoors",0
"TaylorMade 2017 Purelite Stand Bag",2015-01-01 00:00:00.000,0,1.44662,"Golf Gloves","Outdoors",0
"Titleist Small Wheeled Travel Cover",2015-01-01 00:00:00.000,0,0.15244,"Golf Gloves","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-12-01 00:00:00.000,0,2.33326,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-12-01 00:00:00.000,0,0.24096,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-12-01 00:00:00.000,0,1.74796,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-12-01 00:00:00.000,0,0.93751,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-11-01 00:00:00.000,0,0.53424,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-11-01 00:00:00.000,0,1.97427,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-11-01 00:00:00.000,0,2.07629,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-10-01 00:00:00.000,0,1.35694,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-10-01 00:00:00.000,0,1.34555,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-10-01 00:00:00.000,0,0.70591,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-10-01 00:00:00.000,0,1.52272,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-09-01 00:00:00.000,0,2.12731,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-08-01 00:00:00.000,0,2.05799,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-08-01 00:00:00.000,0,2.08529,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-07-01 00:00:00.000,0,2.34048,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-06-01 00:00:00.000,0,1.12224,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-06-01 00:00:00.000,0,0.88193,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-05-01 00:00:00.000,0,0.94499,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-04-01 00:00:00.000,0,0.57064,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-04-01 00:00:00.000,0,0.95394,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-03-01 00:00:00.000,0,1.33642,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-03-01 00:00:00.000,0,0.17014,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-03-01 00:00:00.000,0,0.28227,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-03-01 00:00:00.000,0,1.25847,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-02-01 00:00:00.000,0,1.31982,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2017-02-01 00:00:00.000,0,1.49753,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-02-01 00:00:00.000,0,2.33803,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2017-01-01 00:00:00.000,0,1.47058,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2017-01-01 00:00:00.000,0,1.87662,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2017-01-01 00:00:00.000,0,1.3769,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2016-12-01 00:00:00.000,0,0.30304,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2016-12-01 00:00:00.000,0,1.32253,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2016-12-01 00:00:00.000,0,1.00156,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2016-12-01 00:00:00.000,0,2.33412,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2016-11-01 00:00:00.000,0,0.21319,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2016-11-01 00:00:00.000,0,1.60615,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2016-11-01 00:00:00.000,0,2.14099,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2016-11-01 00:00:00.000,0,1.96043,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2016-10-01 00:00:00.000,0,1.85127,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2016-10-01 00:00:00.000,0,1.72173,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2016-10-01 00:00:00.000,0,1.48928,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2016-10-01 00:00:00.000,0,0.52837,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2016-09-01 00:00:00.000,0,0.1666,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2016-09-01 00:00:00.000,0,0.64582,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2016-09-01 00:00:00.000,0,1.90114,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2016-09-01 00:00:00.000,0,1.29788,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2016-08-01 00:00:00.000,0,0.48861,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2016-08-01 00:00:00.000,0,0.56163,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Siren Mid Waterproof Hiking B",2016-08-01 00:00:00.000,0,0.23123,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Waterproof Hik",2016-08-01 00:00:00.000,0,1.60162,"Men's Golf Clubs","Outdoors",0
"Merrell Women's Grassbow Sport Hiking Shoe",2016-07-01 00:00:00.000,0,0.45293,"Men's Golf Clubs","Outdoors",0
"Merrell Men's All Out Flash Trail Running Sho",2016-07-01 00:00:00.000,0,1.19925,"Men's Golf Clubs","Outdoors",0
